Job Description Index,Company Name,Position Title,Most similar cluster index,Most similarity cluster scores,Most similar cluster keyword,Top_1_Resume_ID,Top_1_Similarity,Top_2_Resume_ID,Top_2_Similarity,Top_3_Resume_ID,Top_3_Similarity
291,Shopcanal,E-commerce Strategist,4,0.925694209758997,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",15602094.0,0.9325479916073469,33141415.0,0.9316066038021237,29134721.0,0.9298088710898071
292,Tesla,Data Entry Clerk,1,0.8939634307594506,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",27847081.0,0.9301117943102764,34594746.0,0.9293138485928405,59777056.0,0.9250380913887037
293,Work From Home Toward Jobs,Data Entry Clerk,1,0.9200534781385158,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",14508237.0,0.9393511130919273,26127853.0,0.9389525728897907,19156751.0,0.9371896188352784
294,Explore Job Search,Data Entry Clerk,0,0.6405338396952458,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",50328713.0,0.7099309995003025,24668861.0,0.6960292052605035,18024825.0,0.6868208095825629
295,Wild Horse Remote Jobs,Data Entry Clerk,1,0.9052720255736322,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",41910253.0,0.938147119989025,27847081.0,0.9322677550805258,34594746.0,0.9308099843638267
296,Visron Technical LLC,Data Entry Specialist,1,0.9423550039365456,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",14449423.0,0.9472280045821257,54421668.0,0.9468348139836741,41950126.0,0.946384854377686
297,SimplyInsured,Data Entry Clerk,1,0.8858034719932623,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",73448369.0,0.9226672443134873,45077654.0,0.9109638616855711,17847636.0,0.9105295222374888
298,Kelly Services,Data Entry - Brecksville,1,0.8368122504100959,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",15717923.0,0.8698103345153916,98559931.0,0.8635233372252356,23734441.0,0.8607386675225561
299,Brooklyn Legal Services Corporation A,"Attorney in Brooklyn, NY",2,0.735568396436733,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",13855004.0,0.7824314804507974,58105060.0,0.7710223058249828,33704389.0,0.7708340518233108
300,Yorkson Legal,Landlord Tenant Attorney,1,0.8729182287156764,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",18155310.0,0.8927829115112398,14640322.0,0.8901305966875324,15100547.0,0.8899569732337613
301,"Connors And Sullivan Attorneys At Law, PLLC","Litigation - General/Commercial Attorney in Brooklyn, NY",1,0.8795949119857234,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",26098594.0,0.9211626822733306,15100547.0,0.9210711110681926,10332998.0,0.9099933527357411
302,Brooklyn Legal Services Corporation a,Program Director / Supervising Attorney,1,0.935402500343835,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",24184357.0,0.9440859159902899,18155310.0,0.9435088068906228,11152490.0,0.942122094643673
303,New York City Department of Finance,Enforcement Attorney,1,0.9224122175230047,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",15100547.0,0.9419352160035075,17781039.0,0.9362388812989799,21782152.0,0.9361400770598952
304,CAMBA,"Attorney, CAMBA Legal Services, Brooklyn",2,0.8775283669241116,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",28635795.0,0.9049103453254486,74126637.0,0.8979464357262726,12938200.0,0.8955970534469534
305,Brooklyn Defender Services,"Attorney in Brooklyn, NY",1,0.8676721801603053,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",17730889.0,0.8924332673670874,35474904.0,0.8874933674630423,34594746.0,0.8874495844643913
306,Access Justice Brooklyn,Staff Attorney,1,0.9233851644776632,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",14064815.0,0.9429529223008576,33370664.0,0.9421136219901891,24588864.0,0.9411003748260349
307,FOOD IN MOTION INC.,Sales And Marketing Specialist,3,0.8606651615289107,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",26278597.0,0.8749657850299284,29928796.0,0.8706103639939833,17694454.0,0.8700870793726594
308,JPMorgan Chase,US Sales & Marketing - Consumer Specialist - Executive Director,1,0.9158330210639936,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",69181350.0,0.9438977350766102,18208580.0,0.9373198965020613,18805506.0,0.9364850434479854
309,Prodigy Acquisitions,Sales & Marketing Specialist,3,0.9419043571275965,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",26780935.0,0.9560959713611872,11902276.0,0.9534045846063806,13386301.0,0.9528489324083476
310,"Thom Browne, Inc.",Marketing Specialist,3,0.9338292607703609,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",28939941.0,0.9622906040748842,16276121.0,0.9510236405538157,25162378.0,0.9467442807345735
311,The Trade Desk,Senior Sales Marketing Specialist (Programmatic),1,0.9208586605609537,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",25397102.0,0.9463785886526093,69181350.0,0.9447416375088884,19497420.0,0.9436986121325314
312,ROSE,Sales and Marketing Coordinator,3,0.9267137510535377,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",16276121.0,0.9537231761023814,22706174.0,0.9505779762421953,25162378.0,0.9477940797172122
313,Healthfirst,Marketing Specialist,2,0.907037444058103,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.9356999392536729,29926588.0,0.9332458116472255,11677012.0,0.9247809478751453
314,Pragma,Growth Marketing Specialist,1,0.9260124408221662,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",26932091.0,0.9456680217617115,28679359.0,0.9447801989552694,32531824.0,0.9415078906094116
315,Design Resources Group Architects AIA,Marketing Coordinator,2,0.9058223519686075,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",44145704.0,0.9288822007444382,27529455.0,0.9242733529711282,28471099.0,0.9233420907154051
316,iDesign Marketing Group,Social Media Manager,2,0.8979263306216861,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",28669770.0,0.918920575359184,66683238.0,0.91837017007783,99244405.0,0.9155001086523749
317,VirtualVocations,Email marketing specialist,4,0.8424954385256479,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",27419236.0,0.8716873863324558,12085736.0,0.8711405419495069,80679862.0,0.8710388442933661
318,Promise Care NJ,Pharmacy Marketing Representative,1,0.9105274441476463,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",17189156.0,0.9379476395534567,24544244.0,0.9351560380976252,35302620.0,0.9329038656466984
319,MedCerts,Career Coach (Remote),2,0.9410268208650052,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.9517872554699012,37348041.0,0.9501813658182078,36019469.0,0.9481480232956006
320,Springboard,Career Coach Waitlist (Part-time/Contract/US Remote),2,0.9345729686619415,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",99244405.0,0.9477705570371457,37348041.0,0.9444562644288407,66683238.0,0.944140811285438
321,Rora (Formerly Ralph),Career Advisor (Career Coach),2,0.9247810005544866,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",37348041.0,0.9426209708904763,17911230.0,0.9369341498394478,84512719.0,0.9362329770227971
322,App Academy,"Career Coach, Alumni Talent Services",2,0.9290316564247061,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.9464082615295915,84512719.0,0.9421836901622839,99244405.0,0.9409533259168408
323,Medcerts,Career Coach (Remote),2,0.9450248230752532,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.9597766083822874,99244405.0,0.9558934419644091,37348041.0,0.951273503244862
324,Ancora Education,Career Services Coach-Remote Full Time,2,0.9357877843718807,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",37348041.0,0.9442514122980761,86597425.0,0.9420311448477481,27090089.0,0.9400018388163585
325,Placement,Career Coach,2,0.9112026850568697,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",37348041.0,0.9299844577226734,20279756.0,0.9201761093344526,70603826.0,0.9168718554652693
326,Pathrise,Career Coach (Remote Accepted),2,0.9145209867949551,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",37348041.0,0.9375059410984954,66683238.0,0.9363329494616052,28669770.0,0.9307656306245271
327,Punchh,Technical Support Agent (Remote),4,0.9377514743194619,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",22450718.0,0.9532591389344631,46260230.0,0.9487194387515532,83338413.0,0.9480069128454276
328,Genesis Digital LLC,Remote Technical Support Agent,1,0.9381114316386441,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",35474904.0,0.9658037469312355,14508237.0,0.9613918321792052,14064815.0,0.961076096679729
329,Alorica,Technical Support Representative - Work from Home!,2,0.9241728699805942,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.9323481919626511,25926667.0,0.9313712239012957,26924514.0,0.9304402801948402
330,Salesloft,Technical Support Agent (Remote),4,0.8993742200888684,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",83338413.0,0.9222330386852629,11020140.0,0.9121976130515932,13964744.0,0.9068100659352181
331,ExecOnline,Part-Time Technical Support Agent (Remote),4,0.9410328896287201,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",29134721.0,0.9544194467583083,83338413.0,0.9519056108881975,21125113.0,0.950464451536958
332,Live Your Message,Customer Support Agent (remote),3,0.925639746587199,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",28939941.0,0.9523173004142259,13727873.0,0.950437831466754,22391901.0,0.9477999200974365
333,Altoida,Technical Support Agent (Remote CT/MT/PT USA),1,0.9483601397705727,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",35474904.0,0.9595016393498784,34594746.0,0.9586740981351871,38897568.0,0.9580098682993157
334,Minerva Project,Technical Support Agent (Remote),4,0.8891606829066698,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",29134721.0,0.9288087748023064,13964744.0,0.912309102401424,83338413.0,0.9092568350414845
335,"Solera, Inc.",Tech Support Agent - Remote US,1,0.9224740095023627,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",14508237.0,0.9535486743439702,34594746.0,0.9473261693166365,24544244.0,0.9467882569789552
336,University Hospitals Careers,Clinical Educator Part Time,2,0.8982189990627553,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",12613221.0,0.9192044597244347,60624892.0,0.91889968821217,20399718.0,0.9180884122952836
337,Cleveland Clinic,Perioperative Educator,2,0.8958708764658241,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",15958967.0,0.9272593234680107,20399718.0,0.9225266894919286,12613221.0,0.9148028744293548
338,Soliant,Special Education Teacher 2022/2023 School Year,2,0.9119223016038118,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",17481570.0,0.9407004336568641,18725071.0,0.9352414831755369,33704389.0,0.9332841341453834
339,KinderCare Education,Teachers at Alpha Park KinderCare,2,0.9284791870250337,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",27524018.0,0.9410346620951271,27531694.0,0.9401403480322621,35421497.0,0.9394549775987505
340,"The Renaissance Network, Inc.","K-12 Director of Educational Partnerships, Northeast - Remote #1931",3,0.939867000988694,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",14070138.0,0.9513865736023295,18368613.0,0.9505634295506928,27850777.0,0.9486474540065756
341,Smith and Hartman Performance Group,Remote Education Advocate,3,0.9257880769994038,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",70196518.0,0.9424881517992343,28939941.0,0.9416556596511069,59011090.0,0.9404336961735511
342,Abiomed,Cardiology Clinical Educator - Cleveland,2,0.8759063891920089,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",16356151.0,0.9268841529921514,46772262.0,0.9255495942634026,80053367.0,0.9239336814325722
343,MKTG,"Brand Educator - Cleveland, Ohio (Remote)",3,0.9401384291282957,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",54308684.0,0.9552971545419874,72652441.0,0.9488015412124591,42304307.0,0.9477868121932115
